@relation normspam
@attribute text string
@attribute @@class@@ {norm,,spam}
@data
'yarişma duyurusu demre ai̇hl  öğretmenler arasi fotoğraf ve resi̇m yarişmasi bi̇lgi̇leri̇ni̇ze',norm
'dai̇hl duyuru demre ai̇hl < yarışma duyurusudur bi̇lgilerinize ',norm
' sayılı yapılandırma kanunu için son başvuru  eylül  bu ileti yüksek önem derecesiyle gönderildi edevlet kapısı <bilgi@bireyselturkiyegovtr  cmt  edevlet kapısı sn  hüseyi̇n   şi̇mşek  sayılı yapılandırma kanunu için son başvuru  eylül   sayılı bazı alacakların yeniden yapılandırılması hakkında kanun hükümlerinden yararlanmak için öngörülmüş olan başvuru ve ilk taksit ödeme süresi  tarihli ve  sayılı resmi gazetede yayımlanan  sayılı cumhurbaşkanı kararı ile bir ay uzatılmıştır  sayılı kanun ile vergi ve ceza borçlarının yapılandırılması sgk prim borçlarının yapılandırılması matrah ve vergi artırımı i̇nceleme ve tarhiyat aşamasında bulunan kamu alacaklarına başvuru i̇şletme kayıtlarının düzeltilmesi pişmanlıkla beyan davalı borçların sonuçlandırılması yeniden değerleme motorlu taşıtlar vergisi öğrenim ve katkı kredileritrafik i̇dari para cezaları i̇dari para cezalarıgibi konularda kaçırılmaması gereken fırsatlar sunulmuştur yapılandırma hükümlerinden yararlanmak için  tarihi bitimine kadar başvuruda bulunulması ve yapılandırılan alacaklara ilişkin peşin veya ilk taksit ödemesinin  tarihi bitimine kadar  tarihinin hafta sonuna rastlaması nedeniyle yapılması gerekmektedir  önemli not  diğer taksitlerin ödeme sürelerinde herhangi bir değişiklik yapılmamıştır  bu mesaj kanunun sağlamış olduğu imkânlar hususunda kamuoyunu ve mükelleflerimizi bilgilendirmek amaçlı gönderilmektedir borcunuz yoksa veya borcunuzun tamamını ödediyseniz bu mesajı dikkate almayınız detaylı bilgi için  sayılı yapılandırma kanunu başvurusunu nasıl yapabilirim httpswwwyoutubecomwatchv=wvulujac bağlantısı tıklayarak videoyu izleyebilirsiniz',norm
'tescil plakasına yazılan ceza bu ileti yüksek önem derecesiyle gönderildi edevlet kapısı <bilgi@bireyselturkiyegovtr  paz  edevlet kapısı tescil plakasına yazılan ceza sn  hüseyi̇n   şi̇mşek  plakalı aracınıza  tarihinde trafik idari para cezası karar tutanağı tanzim edilmiştir detaylı bilgilere wwwturkiyegovtr adresinden ulaşabilirsiniz ceza detay bilgilerine edevlet kapısındaki emniyet genel müdürlüğü sayfasındaki araç plakasına yazılan ceza sorgulamadan ulaşılabilmektedir hizmete gitmek için tıklayınızn',norm
' yapılandırma kanunu bilgilendirme bu ileti yüksek önem derecesiyle gönderildi edevlet kapısı   paz  edevlet kapısı sn  hüseyi̇n şi̇mşekkoronavirüs salgının ülke ekonomisine etkilerini azaltmak istihdamı ve üretimi korumak ve vatandaşların salgından etkilenmesini en aza indirmek kamu finansal dengesini korumak ve sürdürülebilir kılmak adına tbmm tarafından kabul edilen  sayılı yapılandırma kanunu ile vatandaşlarımıza yeni imkânlar getirilmiştir',norm
'mebbis bu ileti yüksek önem derecesiyle gönderildi  milli eğitim bakanlığı mebbis eposta doğrulama kodunuz  gönderim saati ',norm
'otomatik katılım sözleşmeniz  sayın hüseyi̇n şi̇mşek  nolu otomatik katılım sözleşmeniz için ilk katkı payı ödemesi  tarihinde yapılmış olup bireysel emeklilik sözleşmeniz yürürlüğe girmiştir saygılarımızla türkiye hayat ve emeklilik aş',norm
'pandemi̇ süreci̇nde online eği̇ti̇mi̇n veri̇mli̇li̇ği̇ne i̇li̇şki̇n öğrenci̇ anketi̇  örgün öğretimdeki değerli öğrencimizyeni yök olarak nitelikli eğitim dijital dönüşüm veri yönetimi ve kalite esaslı çalışma süreçlerimizde yenilikçi değişimi etkin iletişimi güçlü iş birliklerini üniversitelereyetki devri ve paylaşımını önemsiyoruz bu amaçlara dönük çalışmalarımız için zaman zaman üniversitelerimizin bileşen ve paydaşlarının kıymetli görüşlerine başvuruyoruz bundan sonrakisüreçlere de ışık tutacak olan pandemideki online öğretim sürecini değerlendirme amaçlı bu anketteki soruları cevaplayıp bize ilettiğiniz için şimdiden size teşekkür ediyoruz anketin  şubat perşembe günü saat ye kadar cevaplandırılması önem taşımaktadırsağlıkla sevgiyle ve başarıyla kalındeğerlendirmeye katılmak için lütfen tıklayınız',norm
'oks sistemden çıkış ödeme  sayın hüseyi̇n şi̇mşek otomatik katılım kapsamındaki  numaralı bireysel emeklilik sözleşmesine ilişkin ayrılma ödemeniz  tarihinde yapılmıştır saygılarımızla ürünlerimiz hakkında daha fazla bilgi almak için wwwturkiyehayatemeklilikcomtr yi ziyaret edebilirsiniz sözleşmeniz ile ilgili detaylı bilgilere ulaşmak ve işlemlerinizi hızlıca yapabilmek için sizi cep şubemize bekliyoruz ekte yer alan dosyayı açamadıysanız acrobat readerı indirmek için tıklayınız',norm
'oks sistemden çıkış ödeme sayın hüseyi̇n şi̇mşek otomatik katılım kapsamındaki  numaralı bireysel emeklilik sözleşmesine ilişkin ayrılma ödemeniz  tarihinde yapılmıştırsaygılarımızla ürünlerimiz hakkında daha fazla bilgi almak için wwwturkiyehayatemeklilikcomtr yi ziyaret edebilirsiniz sözleşmeniz ile ilgili detaylı bilgilere ulaşmak ve işlemlerinizi hızlıca yapabilmek için sizi cep şubemize bekliyoruzekte yer alan dosyayı açamadıysanız acrobat readerı indirmek için tıklayınızn',norm
'askerlik durum belgesi tedevlet kapısı askerlik durum belgesi i̇lgili kişi dikkatineaskerlik durum belgenizi bu iletinin ekinde bulabilirsinizbu eposta iletisinin sizinle ilgili olmadığını düşünüyorsanız lütfen dikkate almayınız ve silinizbilgilerinize sunar iyi günler dileriz',norm
'oks sistemden çıkış i̇şlemi  sayın hüseyi̇n şi̇mşek otomatik katılım kapsamındaki numaralı bireysel emeklilik sözleşmesine ilişkin ayrılma işleminiz gerçekleştirilmiştirürünlerimiz hakkında daha fazla bilgi almak için wwwturkiyehayatemeklilikcomtr yi ziyaret edebilirsinizsözleşmeniz ile ilgili detaylı bilgilere ulaşmak ve işlemlerinizi hızlıca yapabilmek için sizi cep şubemize bekliyoruz',norm
'türkiye hayat emeklilik ocak ayı fon bültenimizi i̇nceleyebilirsiniz  sayın hüseyin şi̇mşek emeklilik fon performanslarını inceleyebileceğiniz ve finansal piyasalardaki güncel gelişmeleri takip edebileceğiniz fon bültenimizi bilgilerinize sunarızocak ayına ait fon bültenimizi incelemek için lütfen tıklayınızbirikimlerinizle ilgili bilgi almak fon dağılım değişikliği yapmak ve sözleşmenizle ilgili tüm detaylara ulaşmak için i̇nternet ya da cep şubemizi ziyaret edebilirsinizn',norm
'katkı payı tahsilat makbuzunuz  sn hüseyi̇n şi̇mşek  numaralı otomatik katılım sözleşmenize ait  tarihli tahsilat makbuzu ekte bilgilerinize sunulmuştur saygılarımızla ürünlerimiz hakkında daha fazla bilgi almak için wwwturkiyehayatemeklilikcomtr yi ziyaret edebilirsiniz sözleşmeniz ile ilgili detaylı bilgilere ulaşmak ve işlemlerinizi hızlıca yapabilmek için sizi cep şubemize bekliyoruz ekte yer alan dosyayı açamadıysanız acrobat readerı indirmek için tıklayınız',norm
'canlıders takip formu mehmet yücesan n n',norm
'i̇ha kayıt sistemi eposta onay kodunuz ihashgm  i̇ha kayıt sistemi eposta onay kodunuz aşağıdadır lütfen giriş yaparak bilgilerim sayfasında bulunan eposta onay kodu alanına giriniz veya aşağıda bulunan links tıklayınız eposta onay kodu  eposta adresimi onayla i̇ha kayit si̇stemi̇ si̇vi̇l havacilik genel müdürlüğü lütfen cevap göndermeyiniz',norm
'sürelikitap fatura sevcan özge kartal merhaba sürelikitap fatura detaylarınızı aşağıdaki bağlantıya tıklayarak inceleyebilirsiniz i̇yi çalışmalar sürelikitap muhasebe departmanı',norm
'ödeme onayı sureli kitap  ödeme onayı alışverişiniz için teşekkür ederiz aşağıda siparişinize ait bilgileri görüntüleyebilirsiniz sipariş özetiniz eğitimde etkili i̇letişimt aylık eğitimde etkili i̇letişim  tl toplam tutar  tl ödeme türü kredi kartı  tek çekim nasıl okurum “lisans ve i̇ndirme” alanına giderek öncelikle işletim sisteminize uygun yazılımı indirmeniz ve kurmanız gerekmektedir daha sonra aynı ekranda “lisans i̇ndirme” sekmesinden veya bu eposta ekinde bulunan lisansınızı cihazınıza indirip aktifleştirmeniz gerekmektedir bu adımları tamamladıktan sonra “kitaplarım” alanından satın almış olduğunuz kitaplarınızı cihazınıza indirip satın aldığınız lisans süresince okuyabilirsiniz sorularınız için destek@surelikitapcom adresi üzerinden bizlere ulaşabilirsiniz sürelikitap sayfası üzerinden dijital kitap kiralamayı tercih ettiğiniz için teşekkür eder keyifli okumalar dileriz',norm
'merhaba hüseyin şimşek sürelikitapa hoşgeldiniz sürelikitap kitap tutkunlarına araştırmacılara ve öğrencilere kitap temini konusunda yeni bir dönem başlatmak üzere geliştirilmiş ve sadece dijital kitap kiralama hizmeti sağlayan bir dijital yayıncılık eticaret platformudur sürelikitap üzerinden sipariş etmek istediğiniz kitapları sipariş esnasında seçtiğiniz süre kadar kullanabilir ve ciddi bir maliyet avantajı elde edebilirsiniz sizlere daha iyi hizmet sunabilmemiz ve sürelikitap platformunu geri bildirimler doğrultusunda geliştirebilmemiz için görüş ve önerilerinizi bizlerle paylaşabilirseniz çok seviniriz keyifli okumalar dileriz',norm
'ebru albayrak özer  merhaba öğretmenlik uygulaması  dersi  dönem alınıyor httpsebssakaryaedutr adresinden her bir dönemde yer alan dersleri görüntüleyebilirsiniz i̇ntibak yapılmaması bölüm kararıdır ancak henüz karar çıkmamış olduğu için değişiklik yapılmamış olabilir aksi yönde karar çıktı ise ve yanlışlık olduğunu düşünüyorsanız bölüm başkan yardımcıları ile konuyu görüşebilirsiniz yalnız bu uygulamaları başka bir bölümden aldıysanız doğal olarak bilgisayar öğretmenliği alanında tekrar almanız gerekirn',norm
'hocam merhaba beni̇m transkri̇pti̇mde  yariyilda öğretmenli̇k uygulamasi ve öğrtmeli̇k uygulamasi ii gözüküyor i̇ksi̇de i̇ki̇nhci̇ dönem mi̇ aliniyor ayrica bi̇ldi̇ği̇ni̇z üzere  yiilk öğretmeni̇m ve bi̇ti̇rdi̇ği̇m fakültede bu uygulamalari aldim bu dersleri̇n i̇nti̇bak yapilmamasi üni̇verste kararimibölüm kararimi yökün kararimidir bu konuda bölüme di̇lekçe versem değerlendi̇ri̇lebi̇lrmi̇ hocam teşekkürler',norm
'türk telekomtsayin hüseyin simsek nolu hattinizin ödeme bilgileri asagidadirtad soyadthüseyin simsektfatura idtbc son ödeme tarihitödenecek tutart tlt',norm
'kurumunuza ait maaş ödemesi müşteri no  ödemetahsilat nedeni  bordro no bordro tr ziraat bankasi  sal  firma müşteri numarası  text dosya başarıyla aktarılmıştır bağlı olduğunuz şube tarafından onay verilmesi ve şartların uygun olması durumunda ödeme tarihinde işleminiz gerçekleşecektir',norm
'doğum gününüz kutlu olsun internet kitapçınız ki̇tapyurdu tsosyal medya hesapları merhaba hüseyin simşek doğum gününüz kutlu olsun  doğum gününüz münasebetiyle  tarihinde türkiye içi teslimat adresli yapacağınız alışverişin kargo masrafı hediyemiz not bu avantaj puan siparişlerini kapsamamaktadır i̇yi günler dileriz',norm
'bilgi edinme maili meb bilgi edinme sistemi  tc millî eğitim bakanlığı bilgi edinme sistemi başvuru yapan kişinin adı soyadı hüseyi̇n şi̇mşek başvurunuza ilişkin cevap  eğitim kurumu müdür başyardımcılığı ve müdür yardımcılığı yazılı sınav başvuru klavuzuna  göre değerlendirilmektedirklavuzun dışındaki konular için milli eğitim bakanlığı i̇kgm sitesindeki duyuruları takip etmeniz gerekmektedirn',norm
'bilgi edinme maili meb bilgi edinme sistemi  tc millî eğitim bakanlığı bilgi edinme sistemi başvuru yapan kişinin adı soyadı hüseyi̇n şi̇mşek sayın hüseyi̇n şi̇mşek   tarihinde yapmış olduğunuz başvurunuz  takip numarası ile kayıt altına alınmıştır',norm
'bilgi edinme onay maili meb bilgi edinme sistemi  tc millî eğitim bakanlığı bilgi edinme sistemi başvuru yapacak kişinin adı soyadı hüseyi̇n şi̇mşek başvuru formunu doldur',norm
'kalanbilgi  sal  tarifenizin gb hizli kullanim hakkina ulastinizson  saat harictirbaska paketiniz yoksa baglantiniz kbps hizla devam edecektirgb ekle yazip e gonderintlye  gun gecerli ek gb paket ile internet keyfine mobil plus hizinda devam edin',norm
'nurettin tepe ortaokulu adem solakumur  pzt  hocam onlarin gönderdi̇ği̇ne mi̇ktar ve sayiyi gi̇rdi̇m bu şeki̇lde text e çevi̇ri̇p gönderebi̇li̇rsi̇ni̇zeski̇ olaninda açiklama kismini sadece deği̇şti̇rdi̇m onuda gönderebi̇li̇rsi̇ni̇z kolaygelsi̇nn',norm
'işletim sistemleri dersi hüseyin şimşek  paz  hocam merhaba akdeniz üniversitesi uygulamalı bilimler fakültesi yönetim bilişim sistemleri bölümünde isletim sistemleri ders içeriği ekteki gibi bu dersi alsam intibak yapılabilirdin n',norm
'kredi kartı aidatı kredi kartımdan yapılan aidat kesintilerinin tarafıma iadesini talep ediyorum maaş müşterisiyim tc',norm
'mavi kapak hüseyin şimşek  merhaba ben şırnak uludere cumhuriyet ortaokulunda müdür yardımcısının elimizde epeyce mavi kapak mevcut den fazla bulacakları nasıl size ulaştırabiliriz yardımcı olursanız sevinirim i̇yi çalışmalar',norm
'şırnak uludere ilçesi görevlendirme talebi sayın ozel kalem müdürüm ben konya akşehirliyim ve  sakarya erenler ilçesinde erenler ortaokulunda müdür vekili olarak görev yapmaktayım eşim ekim ayında yapılan ilk atama sonucu şırnak uludere ilçesi yunus emre ilkokuluna anasınıfı öğretmeni olarak ataması yapıldı ve  ekimde göreve başladı  yaşında bir çocuğumuz var ve şu  an eşimin yanında bu durum aile olarak bizi olumsuz etkilemektedir bu sebeple ben şırnak uludere  ilçe merkezine  aralık  haziran tarihleri arasında öğretmen olarak  görevlendirme talebinde bulundum  tarih ve  sayılı talebim bugün ilimizden bakanlığa gönderilmiştir  bu konuda sayın bakan yardımcımız orhan erdem in aile bütünlüğümüz adına bizlere yardımcı olacağını düşünüyorum i̇lginize şimdiden çok teşekkür ediyorum saygılarımı sunuyorum',norm
'erenler ortaokulu okulumuzda servi̇sle gelen öğrenci̇ yoktur',norm
'erenler ortaokulu eği̇ti̇m bi̇nalari veri̇ gi̇ri̇şi̇ okulumuzun veri̇ gi̇ri̇şleri̇ tamamlanmiştirn n',norm
'erenler ortaokulu ki̇tap i̇hti̇yaç li̇stesi̇ okulumuzun ki̇ştap i̇hti̇yaç li̇stesi̇ ekli̇ dosyadadir',norm
'nuretti̇n tepe ortaokulueği̇ti̇m yapilari veri̇ toplama modülü eği̇ti̇m yapilari veri̇ toplama modülüne okulumuz i̇le i̇lgi̇li̇ veri̇ler gi̇ri̇lmi̇şti̇r',norm
'nuretti̇n tepe ortaokuluerenlersakarya akilli tahtaokulumuzda et kurulumu yapilmiş olup i̇hti̇yaç yoktur md yrd',norm
